YEAR,MO,DY,temperature,humidity,precipitation
2007,7,10,25.11,16.73,1.22
2007,7,11,25.25,16.91,1.92
2007,7,12,25.21,17.12,6.82
2007,7,13,24.79,17.39,6.8
2007,7,14,24.84,17.5,7.09
2007,7,15,24.33,17.65,18.03
2007,7,16,25.36,17.72,7.62
2007,7,17,25.57,17.1,9.39
2007,7,18,24.76,17.45,8.12
2007,7,19,25.03,17.63,13.07
2007,7,20,24.19,17.45,20.46
2007,7,21,24.11,17.27,30.2
2007,7,22,23.8,17.17,28.13
2007,7,23,24.42,17.32,19.58
2007,7,24,24.95,17.61,8.39
2007,7,25,24.66,17.72,37.62
2007,7,26,23.67,17.27,39.54
2007,7,27,24.11,17.01,27.06
2007,7,28,23.8,16.44,6.85
2007,7,29,24.34,16.83,6.34
2007,7,30,24.36,16.68,0.18
2007,7,31,23.67,16.19,0.08
2007,8,1,24.3,16.36,0.12
2007,8,2,24.19,16.74,0.37
2007,8,3,24.24,16.7,0.5
2007,8,4,24.12,16.69,2.75
2007,8,5,23.57,16.04,2.19
2007,8,6,23.73,15.88,0.68
2007,8,7,24.08,16.42,1.74
2007,8,8,24.75,17.38,7.78
2007,8,9,23.26,16.56,7.18
2007,8,10,24.12,17.04,7.94
2007,8,11,24.56,17.22,8.35
2007,8,12,24.77,17.47,8.7
2007,8,13,24.18,17.22,14.64
2007,8,14,23.61,17.08,10.15
2007,8,15,23.92,16.89,1.98
2007,8,16,24.54,17.19,3.28
2007,8,17,24.16,17.15,4.92
2007,8,18,24.82,17.22,2.98
2007,8,19,25.14,17.64,12.72
2007,8,20,24.47,17.74,15.24
2007,8,21,24.24,17.28,16.12
2007,8,22,24.78,17.26,6.76
2007,8,23,24.3,17.18,8.52
2007,8,24,24.16,17.06,5.17
2007,8,25,24.49,17.01,2.76
2007,8,26,24.67,17.44,5.97
2007,8,27,23.99,17.19,11.21
2007,8,28,24.57,17.1,3.67
2007,8,29,25.01,17.31,6.52
2007,8,30,25.55,18.05,13.27
2007,8,31,24.41,17.82,19.3
2007,9,1,23.73,17.09,23.67
2007,9,2,24.27,17.03,11.95
2007,9,3,24.83,17.47,6.1
2007,9,4,23.73,17.51,23.59
2007,9,5,24.53,17.31,19.51
2007,9,6,24.22,17.18,6.6
2007,9,7,25.0,17.52,4.56
2007,9,8,25.14,18.03,5.17
2007,9,9,24.57,17.07,11.44
2007,9,10,24.5,17.34,5.51
2007,9,11,25.46,17.18,3.18
2007,9,12,25.78,17.85,4.39
2007,9,13,24.92,18.05,12.08
2007,9,14,25.07,17.65,11.03
2007,9,15,25.64,18.27,21.71
2007,9,16,25.31,18.41,36.35
2007,9,17,25.56,18.14,31.23
2007,9,18,25.1,18.39,19.15
2007,9,19,24.49,18.1,11.75
2007,9,20,24.45,17.71,7.41
2007,9,21,25.26,18.02,3.99
2007,9,22,25.15,17.99,2.51
2007,9,23,24.86,18.22,8.74
2007,9,24,25.08,18.21,11.28
2007,9,25,24.79,18.23,7.02
2007,9,26,25.34,17.67,6.38
2007,9,27,25.74,18.41,10.65
2007,9,28,25.06,18.39,2.23
2007,9,29,24.65,17.43,3.96
2007,9,30,25.78,17.84,3.1
2007,10,1,25.41,18.56,1.63
2007,10,2,25.0,17.76,2.12
2007,10,3,25.06,17.73,3.83
2007,10,4,24.72,17.72,3.83
2007,10,5,24.81,18.15,5.18
2007,10,6,24.46,17.89,9.95
2007,10,7,24.59,17.18,12.92
2007,10,8,24.49,17.69,15.88
2007,10,9,24.56,17.84,24.17
2007,10,10,25.31,18.22,6.82
2007,10,11,25.58,18.54,6.29
2007,10,12,25.5,18.66,6.2
2007,10,13,24.6,18.54,1.14
2007,10,14,24.47,17.91,0.48
2007,10,15,25.23,17.91,0.38
2007,10,16,25.79,18.57,0.35
2007,10,17,25.72,18.61,0.55
2007,10,18,24.58,17.96,5.41
2007,10,19,25.0,17.45,3.02
2007,10,20,25.06,17.77,5.03
2007,10,21,25.33,17.98,2.26
2007,10,22,24.95,18.25,3.5
2007,10,23,24.68,18.16,7.55
2007,10,24,24.01,17.61,9.21
2007,10,25,24.18,17.62,8.13
2007,10,26,24.54,17.57,6.99
2007,10,27,24.2,17.53,5.05
2007,10,28,24.73,17.58,1.68
2007,10,29,25.34,18.01,4.84
2007,10,30,25.04,18.17,1.44
2007,10,31,25.62,18.2,0.67
2007,11,1,25.28,18.28,0.61
2007,11,2,25.1,18.25,2.26
2007,11,3,25.16,18.29,2.75
2007,11,4,24.96,17.66,1.51
2007,11,5,25.32,18.01,3.52
2007,11,6,25.22,18.08,1.67
2007,11,7,25.78,18.27,0.43
2007,11,8,26.0,18.17,0.77
2007,11,9,25.63,18.0,0.51
2007,11,10,25.45,17.89,1.31
2007,11,11,25.43,17.92,2.12
2007,11,12,25.41,18.33,0.61
2007,11,13,25.59,17.98,0.64
2007,11,14,25.78,18.57,0.24
2007,11,15,24.98,18.63,0.54
2007,11,16,24.6,17.72,0.29
2007,11,17,25.43,18.04,0.43
2007,11,18,25.31,18.51,0.72
2007,11,19,25.36,18.59,0.51
2007,11,20,25.89,18.46,0.48
2007,11,21,26.09,18.72,0.76
2007,11,22,25.84,18.18,0.0
2007,11,23,25.26,18.22,0.0
2007,11,24,25.53,18.42,0.0
2007,11,25,26.21,18.15,0.0
2007,11,26,26.3,18.08,0.0
2007,11,27,25.92,18.36,0.0
2007,11,28,26.39,17.8,0.0
2007,11,29,26.53,18.09,0.0
2007,11,30,26.6,18.77,0.0
2007,12,1,26.75,18.83,0.0
2007,12,2,25.77,19.08,3.14
2007,12,3,25.59,18.67,4.5
2007,12,4,25.05,17.41,7.34
2007,12,5,25.99,16.1,2.59
2007,12,6,25.68,16.32,2.35
2007,12,7,25.92,17.66,2.23
2007,12,8,25.59,17.0,2.99
2007,12,9,25.22,16.79,3.27
2007,12,10,25.61,16.41,0.22
2007,12,11,23.87,14.28,1.93
2007,12,12,23.86,13.02,0.07
2007,12,13,25.68,16.24,0.02
2007,12,14,26.23,16.2,0.14
2007,12,15,26.1,15.98,0.25
2007,12,16,26.38,16.67,0.24
2007,12,17,26.23,16.97,0.01
2007,12,18,25.65,18.15,0.02
2007,12,19,25.86,18.0,0.0
2007,12,20,25.17,16.35,0.0
2007,12,21,23.57,11.79,0.0
2007,12,22,22.9,11.81,0.0
2007,12,23,22.52,11.66,0.0
2007,12,24,22.59,11.46,0.0
2007,12,25,23.33,11.87,0.0
2007,12,26,24.09,11.94,0.0
2007,12,27,24.54,12.12,0.0
2007,12,28,25.06,12.83,0.0
2007,12,29,24.68,13.84,0.0
2007,12,30,26.11,17.03,0.0
2007,12,31,26.56,15.06,0.0
2008,1,1,24.55,13.68,0.51
2008,1,2,24.27,11.04,0.04
2008,1,3,24.59,11.9,0.08
2008,1,4,25.19,15.26,0.03
2008,1,5,26.08,17.0,0.11
2008,1,6,25.85,17.9,0.0
2008,1,7,24.07,12.72,0.0
2008,1,8,22.35,9.66,0.0
2008,1,9,23.46,10.01,0.0
2008,1,10,25.25,11.6,0.0
2008,1,11,24.36,11.75,0.0
2008,1,12,25.12,14.22,0.07
2008,1,13,25.86,16.09,0.26
2008,1,14,25.36,17.18,0.28
2008,1,15,26.02,17.43,0.33
2008,1,16,25.15,15.74,23.29
2008,1,17,23.09,11.22,1.1
2008,1,18,22.64,9.91,0.24
2008,1,19,24.53,11.2,2.03
2008,1,20,22.98,10.13,1.36
2008,1,21,20.83,9.36,0.0
2008,1,22,21.06,8.65,0.0
2008,1,23,21.71,7.98,0.0
2008,1,24,22.04,8.15,0.0
2008,1,25,21.55,8.48,0.0
2008,1,26,20.69,8.6,0.0
2008,1,27,20.86,8.38,0.0
2008,1,28,20.32,8.15,0.0
2008,1,29,20.28,8.46,0.0
2008,1,30,21.18,9.15,0.0
2008,1,31,22.17,9.73,0.0
2008,2,1,24.84,9.81,0.0
2008,2,2,25.28,11.05,0.0
2008,2,3,25.2,13.14,0.0
2008,2,4,25.76,16.09,0.0
2008,2,5,26.69,17.32,0.21
2008,2,6,27.23,17.56,0.12
2008,2,7,27.12,17.68,0.3
2008,2,8,27.39,16.9,0.4
2008,2,9,26.56,17.18,0.29
2008,2,10,27.34,17.28,0.0
2008,2,11,26.92,17.3,0.0
2008,2,12,26.24,15.26,0.0
2008,2,13,27.0,16.17,0.0
2008,2,14,27.32,15.96,0.0
2008,2,15,26.97,15.01,0.0
2008,2,16,26.09,13.17,0.0
2008,2,17,24.94,9.59,0.0
2008,2,18,24.45,10.04,0.0
2008,2,19,25.65,13.57,0.0
2008,2,20,26.22,12.03,0.0
2008,2,21,24.44,10.43,0.0
2008,2,22,24.54,9.5,0.0
2008,2,23,25.62,10.45,0.0
2008,2,24,26.76,16.14,0.0
2008,2,25,26.57,18.28,1.12
2008,2,26,26.73,17.54,1.03
2008,2,27,26.22,17.65,0.76
2008,2,28,26.71,16.9,0.95
2008,2,29,26.93,17.65,0.63
2008,3,1,27.1,17.86,0.67
2008,3,2,27.13,17.57,0.11
2008,3,3,26.65,17.41,0.12
2008,3,4,27.5,17.02,0.12
2008,3,5,26.86,18.42,0.05
2008,3,6,27.47,17.45,0.11
2008,3,7,27.46,17.55,0.26
2008,3,8,27.59,17.34,0.28
2008,3,9,27.33,17.91,0.64
2008,3,10,26.76,18.33,0.66
2008,3,11,27.1,17.37,0.35
2008,3,12,26.68,17.28,1.38
2008,3,13,26.84,16.19,0.05
2008,3,14,27.8,15.58,0.1
2008,3,15,28.12,17.33,0.6
2008,3,16,27.34,17.55,0.54
2008,3,17,26.61,18.09,1.34
2008,3,18,26.53,17.94,0.78
2008,3,19,26.94,16.92,0.84
2008,3,20,26.57,17.24,0.8
2008,3,21,28.06,17.08,0.62
2008,3,22,27.38,18.15,2.21
2008,3,23,27.39,18.29,1.95
2008,3,24,26.82,17.99,1.93
2008,3,25,27.37,17.84,4.9
2008,3,26,27.73,18.36,1.33
2008,3,27,27.76,18.51,2.81
2008,3,28,26.82,18.81,3.96
2008,3,29,26.96,18.58,2.46
2008,3,30,27.58,18.58,3.15
2008,3,31,26.89,19.23,4.05
2008,4,1,27.66,18.33,0.77
2008,4,2,27.43,17.45,0.71
2008,4,3,27.52,17.49,1.79
2008,4,4,27.6,17.74,0.87
2008,4,5,26.26,18.17,1.07
2008,4,6,27.79,17.41,0.1
2008,4,7,28.05,17.02,0.12
2008,4,8,28.06,17.5,0.07
2008,4,9,28.71,17.37,0.16
2008,4,10,28.03,17.83,0.14
2008,4,11,27.3,17.9,0.1
2008,4,12,27.43,17.66,0.07
2008,4,13,27.47,17.88,0.05
2008,4,14,28.26,17.48,0.05
2008,4,15,27.46,17.21,0.08
2008,4,16,27.5,17.74,2.39
2008,4,17,27.67,18.02,1.58
2008,4,18,27.02,17.68,2.88
2008,4,19,27.19,17.21,0.66
2008,4,20,27.78,17.44,0.71
2008,4,21,28.78,17.62,2.32
2008,4,22,28.41,18.51,7.74
2008,4,23,26.66,18.5,8.65
2008,4,24,27.46,17.62,5.08
2008,4,25,26.67,18.05,2.4
2008,4,26,27.49,17.53,1.99
2008,4,27,26.92,17.78,1.87
2008,4,28,26.17,17.35,2.18
2008,4,29,26.81,16.86,1.03
2008,4,30,28.05,16.87,0.43
2008,5,1,28.63,17.81,0.88
2008,5,2,28.61,17.73,1.47
2008,5,3,28.27,17.69,0.94
2008,5,4,28.11,18.02,0.94
2008,5,5,27.2,17.63,0.95
2008,5,6,26.11,18.02,2.24
2008,5,7,28.14,15.35,0.8
2008,5,8,27.53,17.65,1.67
2008,5,9,27.32,17.88,3.47
2008,5,10,27.15,17.88,2.77
2008,5,11,28.02,17.93,4.72
2008,5,12,27.03,18.68,7.82
2008,5,13,26.28,18.62,5.32
2008,5,14,27.19,17.8,6.83
2008,5,15,27.62,18.54,8.8
2008,5,16,26.31,18.76,5.26
2008,5,17,26.81,17.78,2.14
2008,5,18,26.52,18.65,3.62
2008,5,19,26.9,17.8,2.92
2008,5,20,27.11,17.75,5.89
2008,5,21,26.47,18.36,12.71
2008,5,22,26.14,18.16,4.66
2008,5,23,26.85,17.96,4.47
2008,5,24,25.87,18.36,5.96
2008,5,25,25.47,17.98,4.49
2008,5,26,26.19,17.45,0.02
2008,5,27,26.6,17.73,0.06
2008,5,28,25.79,18.04,0.09
2008,5,29,26.38,16.85,0.11
2008,5,30,26.19,16.35,0.07
2008,5,31,26.23,17.37,3.62
2008,6,1,26.67,17.37,2.1
2008,6,2,26.93,18.05,4.66
2008,6,3,25.27,18.61,15.96
2008,6,4,25.45,17.46,4.05
2008,6,5,26.22,17.63,1.88
2008,6,6,25.38,18.14,3.1
2008,6,7,25.27,17.86,5.57
2008,6,8,25.01,16.99,3.75
2008,6,9,26.1,17.7,6.37
2008,6,10,25.49,18.25,11.57
2008,6,11,25.62,18.06,6.64
2008,6,12,26.31,18.51,13.65
2008,6,13,25.38,18.29,13.97
2008,6,14,24.73,17.2,19.41
2008,6,15,25.67,17.48,4.69
2008,6,16,25.39,17.84,3.3
2008,6,17,25.27,17.74,7.67
2008,6,18,24.48,17.3,3.36
2008,6,19,24.81,16.6,1.45
2008,6,20,25.68,17.25,1.82
2008,6,21,25.74,17.8,5.71
2008,6,22,25.9,18.12,7.09
2008,6,23,25.76,18.32,16.23
2008,6,24,24.2,17.99,18.64
2008,6,25,24.07,17.52,19.83
2008,6,26,25.33,17.4,8.16
2008,6,27,25.31,17.67,7.5
2008,6,28,25.22,18.2,5.7
2008,6,29,25.59,17.95,8.83
2008,6,30,24.59,17.71,10.47
2008,7,1,25.57,17.42,7.76
2008,7,2,25.31,17.33,7.03
2008,7,3,24.57,17.63,3.36
2008,7,4,24.79,17.14,4.89
2008,7,5,24.82,17.14,2.99
2008,7,6,24.8,17.22,4.08
2008,7,7,23.28,16.58,5.4
2008,7,8,24.43,16.51,3.06
2008,7,9,24.28,16.38,3.23
2008,7,10,24.56,16.67,3.25
2008,7,11,25.22,17.21,5.67
2008,7,12,24.92,17.39,7.51
2008,7,13,25.12,17.48,6.21
2008,7,14,24.65,17.47,9.85
2008,7,15,23.48,16.99,19.45
2008,7,16,24.18,16.73,8.74
2008,7,17,24.85,16.7,5.92
2008,7,18,23.96,17.12,28.16
2008,7,19,23.76,17.1,9.59
2008,7,20,24.66,17.39,6.16
2008,7,21,25.13,17.61,8.43
2008,7,22,23.96,17.74,32.32
2008,7,23,23.92,16.65,14.13
2008,7,24,24.29,16.84,6.57
2008,7,25,25.3,17.53,5.62
2008,7,26,24.67,18.19,34.79
2008,7,27,23.88,17.29,20.53
2008,7,28,24.76,16.97,5.68
2008,7,29,24.84,17.16,19.68
2008,7,30,24.5,17.51,16.78
2008,7,31,24.47,17.25,8.3
2008,8,1,24.44,17.15,5.59
2008,8,2,24.1,17.12,6.38
2008,8,3,24.42,16.93,2.99
2008,8,4,24.49,16.95,4.54
2008,8,5,24.41,16.99,6.64
2008,8,6,24.48,17.09,8.13
2008,8,7,24.31,17.61,12.06
2008,8,8,23.59,17.14,22.13
2008,8,9,24.38,16.73,1.23
2008,8,10,25.16,16.93,0.2
2008,8,11,25.43,17.56,0.71
2008,8,12,23.9,17.15,2.08
2008,8,13,23.9,17.13,2.34
2008,8,14,24.44,16.86,4.12
2008,8,15,24.67,17.18,3.99
2008,8,16,23.67,16.84,6.21
2008,8,17,23.96,16.36,2.1
2008,8,18,24.18,16.42,0.78
2008,8,19,23.84,16.47,1.48
2008,8,20,24.67,16.79,2.2
2008,8,21,25.16,17.14,2.59
2008,8,22,24.22,16.92,2.01
2008,8,23,24.61,16.89,1.93
2008,8,24,24.82,16.73,1.35
2008,8,25,24.65,17.07,5.68
2008,8,26,24.49,17.0,2.54
2008,8,27,24.99,17.61,3.37
2008,8,28,24.34,17.77,11.05
2008,8,29,23.59,17.21,5.08
2008,8,30,24.62,17.06,3.24
2008,8,31,24.76,17.42,4.52
2008,9,1,24.03,17.35,6.23
2008,9,2,24.63,17.31,5.75
2008,9,3,24.42,17.2,6.29
2008,9,4,24.57,17.92,15.37
2008,9,5,24.62,17.4,5.91
2008,9,6,25.22,17.54,3.71
2008,9,7,25.71,18.08,7.2
2008,9,8,25.08,18.03,3.25
2008,9,9,25.29,17.51,4.47
2008,9,10,24.65,17.72,6.56
2008,9,11,24.37,18.02,7.02
2008,9,12,25.17,17.64,3.73
2008,9,13,25.41,17.94,18.37
2008,9,14,24.28,17.45,14.22
2008,9,15,24.0,17.39,12.24
2008,9,16,25.05,17.33,3.57
2008,9,17,25.94,18.2,19.22
2008,9,18,24.78,17.88,7.53
2008,9,19,24.42,17.83,3.71
2008,9,20,25.59,17.82,3.01
2008,9,21,25.2,18.22,4.46
2008,9,22,25.13,17.82,11.38
2008,9,23,24.78,17.61,12.97
2008,9,24,25.14,17.8,6.08
2008,9,25,25.52,18.29,9.83
2008,9,26,25.4,18.26,9.48
2008,9,27,24.73,18.0,17.67
2008,9,28,24.72,16.92,6.38
2008,9,29,24.48,17.12,2.39
2008,9,30,25.11,17.4,3.84
2008,10,1,24.61,17.95,4.93
2008,10,2,25.66,17.8,2.46
2008,10,3,24.87,18.25,8.87
2008,10,4,24.86,17.87,5.94
2008,10,5,25.62,18.11,8.3
2008,10,6,25.43,18.46,6.82
2008,10,7,25.37,18.38,9.96
2008,10,8,25.78,17.38,1.55
2008,10,9,25.84,17.96,3.03
2008,10,10,25.67,18.37,2.83
2008,10,11,24.84,17.8,4.42
2008,10,12,24.95,17.33,2.91
2008,10,13,25.68,17.63,9.75
2008,10,14,25.33,18.14,9.74
2008,10,15,25.45,18.24,7.65
2008,10,16,25.91,18.55,6.85
2008,10,17,25.62,18.06,5.71
2008,10,18,25.58,18.19,0.5
2008,10,19,24.52,17.95,0.66
2008,10,20,25.34,17.89,1.25
2008,10,21,26.25,17.55,0.87
2008,10,22,24.92,17.12,0.89
2008,10,23,24.9,17.19,0.8
2008,10,24,26.27,17.87,0.24
2008,10,25,26.17,17.97,0.9
2008,10,26,26.21,17.97,1.04
2008,10,27,25.08,18.3,0.72
2008,10,28,25.93,18.01,0.42
2008,10,29,24.99,18.34,1.69
2008,10,30,25.57,18.32,0.9
2008,10,31,25.93,18.46,1.27
2008,11,1,25.78,18.47,1.21
2008,11,2,25.58,18.32,1.34
2008,11,3,25.86,17.99,1.16
2008,11,4,25.86,18.03,0.88
2008,11,5,26.17,17.84,0.75
2008,11,6,26.18,16.08,1.21
2008,11,7,25.74,15.42,1.89
2008,11,8,25.52,16.13,2.69
2008,11,9,25.29,17.17,2.65
2008,11,10,24.52,17.45,2.8
2008,11,11,25.45,16.2,1.47
2008,11,12,25.22,17.36,0.16
2008,11,13,25.49,16.83,0.29
2008,11,14,25.65,16.59,0.12
2008,11,15,25.48,15.56,0.26
2008,11,16,25.44,15.43,0.24
2008,11,17,25.67,14.92,0.04
2008,11,18,26.19,17.39,0.07
2008,11,19,25.36,17.97,0.08
2008,11,20,25.88,17.98,0.04
2008,11,21,26.38,18.04,0.02
2008,11,22,26.41,18.15,0.52
2008,11,23,25.94,17.24,0.34
2008,11,24,26.56,16.98,0.27
2008,11,25,26.62,17.96,0.37
2008,11,26,25.9,18.34,0.3
2008,11,27,26.35,18.03,0.06
2008,11,28,26.55,18.62,0.05
2008,11,29,26.94,18.29,0.05
2008,11,30,26.92,18.31,0.07
2008,12,1,26.86,18.47,0.06
2008,12,2,26.91,18.67,10.9
2008,12,3,26.23,18.69,7.08
2008,12,4,25.92,18.48,6.8
2008,12,5,25.05,18.2,24.29
2008,12,6,25.63,16.88,6.84
2008,12,7,25.86,16.6,0.03
2008,12,8,25.99,16.89,0.03
2008,12,9,26.06,17.5,0.01
2008,12,10,25.81,17.62,0.02
2008,12,11,25.87,17.97,0.03
2008,12,12,26.13,17.97,0.22
2008,12,13,25.99,17.8,0.14
2008,12,14,26.04,17.94,0.15
2008,12,15,26.55,17.8,0.1
2008,12,16,26.88,17.63,0.27
2008,12,17,26.84,17.48,0.0
2008,12,18,27.08,16.95,0.0
2008,12,19,26.57,16.72,0.0
2008,12,20,26.48,18.5,0.0
2008,12,21,26.97,17.33,0.0
2008,12,22,25.16,14.93,0.0
2008,12,23,23.48,11.54,0.0
2008,12,24,23.48,12.51,0.0
2008,12,25,24.49,14.46,0.0
2008,12,26,24.03,12.6,0.0
2008,12,27,24.96,12.95,0.0
2008,12,28,25.41,13.3,0.0
2008,12,29,25.67,13.17,0.0
2008,12,30,25.98,15.6,0.0
2008,12,31,26.35,15.68,0.0
2009,1,1,25.65,16.04,0.18
2009,1,2,25.68,17.72,0.1
2009,1,3,26.6,17.14,0.12
2009,1,4,26.39,16.31,0.14
2009,1,5,26.12,16.49,0.17
2009,1,6,26.28,16.37,3.38
2009,1,7,26.86,17.24,5.1
2009,1,8,27.16,17.29,3.89
2009,1,9,26.29,17.58,2.48
2009,1,10,26.13,17.73,7.09
2009,1,11,26.05,17.44,0.0
2009,1,12,26.37,17.52,0.0
2009,1,13,25.9,16.81,0.0
2009,1,14,26.78,14.71,0.0
2009,1,15,25.96,12.44,0.0
2009,1,16,26.77,16.3,0.0
2009,1,17,26.58,16.85,0.0
2009,1,18,24.95,14.91,0.0
2009,1,19,24.5,11.84,0.0
2009,1,20,24.71,10.74,0.0
2009,1,21,24.26,9.55,0.0
2009,1,22,24.41,8.57,0.0
2009,1,23,22.92,8.57,0.0
2009,1,24,22.9,9.08,0.0
2009,1,25,24.79,11.01,0.0
2009,1,26,25.82,14.28,0.0
2009,1,27,26.76,15.86,0.08
2009,1,28,26.44,17.19,0.34
2009,1,29,26.98,17.53,0.22
2009,1,30,26.25,17.88,0.3
2009,1,31,26.58,17.47,0.0
2009,2,1,27.11,17.15,0.0
2009,2,2,27.44,17.19,0.0
2009,2,3,26.97,17.8,0.0
2009,2,4,27.3,17.81,0.0
2009,2,5,26.1,17.72,2.17
2009,2,6,27.41,17.72,1.71
2009,2,7,26.83,18.52,2.02
2009,2,8,26.58,18.32,3.18
2009,2,9,26.35,18.3,2.04
2009,2,10,26.62,17.95,2.0
2009,2,11,27.31,17.32,2.31
2009,2,12,27.64,17.2,0.65
2009,2,13,27.28,18.03,1.3
2009,2,14,26.29,17.9,2.34
2009,2,15,25.9,17.63,0.86
2009,2,16,26.16,17.15,1.12
2009,2,17,26.13,16.98,0.91
2009,2,18,26.94,17.04,0.99
2009,2,19,26.71,17.64,0.91
2009,2,20,26.8,17.9,0.2
2009,2,21,27.51,17.65,0.33
2009,2,22,26.85,18.18,0.22
2009,2,23,28.06,17.67,0.23
2009,2,24,27.06,18.02,0.34
2009,2,25,27.09,17.78,2.29
2009,2,26,26.96,17.71,1.03
2009,2,27,27.17,17.94,1.51
2009,2,28,27.22,17.99,1.67
2009,3,1,27.79,17.84,2.77
2009,3,2,27.33,18.03,0.34
2009,3,3,27.45,18.42,0.23
2009,3,4,27.9,17.96,0.22
2009,3,5,27.53,18.24,0.38
2009,3,6,28.24,18.31,0.34
2009,3,7,27.79,18.85,4.02
2009,3,8,27.88,18.96,7.69
2009,3,9,27.86,18.87,4.25
2009,3,10,27.43,18.45,5.72
2009,3,11,26.62,17.82,7.67
2009,3,12,26.83,17.76,2.2
2009,3,13,26.67,18.59,4.27
2009,3,14,27.57,18.48,5.23
2009,3,15,27.78,18.1,2.22
2009,3,16,27.13,18.63,1.45
2009,3,17,27.28,18.2,0.92
2009,3,18,27.66,17.73,1.57
2009,3,19,27.39,17.11,1.2
2009,3,20,26.64,17.25,1.02
2009,3,21,27.07,17.36,1.53
2009,3,22,27.12,18.17,0.41
2009,3,23,27.27,18.6,0.52
2009,3,24,28.26,18.02,0.27
2009,3,25,27.99,18.72,0.71
2009,3,26,27.24,18.92,0.63
2009,3,27,28.59,18.33,4.06
2009,3,28,28.06,19.02,8.34
2009,3,29,27.95,18.76,9.68
2009,3,30,27.1,18.95,10.41
2009,3,31,26.87,18.56,10.78
2009,4,1,26.62,18.64,5.16
2009,4,2,26.81,18.31,2.61
2009,4,3,27.25,18.47,1.24
2009,4,4,27.15,18.54,4.04
2009,4,5,26.53,18.27,1.41
2009,4,6,27.16,18.01,2.9
2009,4,7,26.71,18.56,9.46
2009,4,8,26.61,17.79,7.52
2009,4,9,26.75,17.85,4.5
2009,4,10,26.64,18.65,2.45
2009,4,11,26.07,18.61,11.74
2009,4,12,26.64,18.2,13.22
2009,4,13,26.0,18.62,24.13
2009,4,14,25.82,17.65,4.66
2009,4,15,26.42,17.93,16.42
2009,4,16,26.48,17.84,9.12
2009,4,17,26.32,18.61,2.0
2009,4,18,26.54,18.78,8.11
2009,4,19,26.57,18.67,7.35
2009,4,20,27.01,18.72,6.91
2009,4,21,26.86,19.09,8.13
2009,4,22,26.86,18.58,5.21
2009,4,23,26.43,19.08,3.55
2009,4,24,27.18,19.29,5.55
2009,4,25,27.14,19.07,5.81
2009,4,26,26.86,19.09,3.1
2009,4,27,26.11,18.47,6.21
2009,4,28,26.41,18.55,1.18
2009,4,29,26.75,19.24,2.64
2009,4,30,26.08,19.37,4.13
2009,5,1,26.39,19.1,3.51
2009,5,2,26.34,19.09,7.95
2009,5,3,26.16,18.42,7.44
2009,5,4,26.79,18.4,6.36
2009,5,5,26.4,18.3,15.69
2009,5,6,25.75,18.27,10.87
2009,5,7,25.56,18.03,5.31
2009,5,8,26.16,18.11,5.86
2009,5,9,25.41,18.58,15.62
2009,5,10,24.85,17.92,7.46
2009,5,11,25.53,17.39,0.54
2009,5,12,26.38,17.67,0.26
2009,5,13,26.52,18.46,0.48
2009,5,14,25.99,18.62,0.91
2009,5,15,26.19,18.08,0.61
2009,5,16,26.34,17.93,0.25
2009,5,17,26.19,18.4,0.29
2009,5,18,26.26,18.79,0.28
2009,5,19,26.31,19.38,0.8
2009,5,20,26.19,18.88,0.93
2009,5,21,25.99,18.69,1.1
2009,5,22,26.4,19.26,2.09
2009,5,23,26.56,18.86,1.63
2009,5,24,26.98,18.81,2.39
2009,5,25,26.1,19.07,3.84
2009,5,26,26.08,18.36,2.14
2009,5,27,26.58,18.1,2.11
2009,5,28,26.37,19.02,6.42
2009,5,29,26.95,19.23,5.46
2009,5,30,25.68,18.43,3.44
2009,5,31,26.14,17.82,0.99
2009,6,1,26.35,18.73,2.44
2009,6,2,26.64,19.36,1.87
2009,6,3,26.63,19.31,2.16
2009,6,4,25.98,19.02,2.37
2009,6,5,25.48,18.34,8.48
2009,6,6,26.46,17.04,2.93
2009,6,7,26.34,18.49,6.48
2009,6,8,26.15,18.87,3.62
2009,6,9,25.99,19.16,5.19
2009,6,10,25.81,18.89,11.66
2009,6,11,25.28,17.96,7.15
2009,6,12,25.37,17.5,10.59
2009,6,13,25.82,17.81,10.33
2009,6,14,25.61,18.09,5.4
2009,6,15,25.21,18.25,14.75
2009,6,16,24.74,17.4,14.97
2009,6,17,25.15,17.66,8.36
2009,6,18,25.94,18.09,7.5
2009,6,19,25.62,18.53,9.97
2009,6,20,25.18,18.18,2.5
2009,6,21,24.37,16.87,2.5
2009,6,22,25.25,16.69,1.58
2009,6,23,25.74,18.04,2.11
2009,6,24,25.53,18.41,1.86
2009,6,25,25.54,18.36,5.76
2009,6,26,25.14,18.14,15.35
2009,6,27,24.92,17.35,4.87
2009,6,28,24.4,17.34,4.82
2009,6,29,24.42,17.08,5.22
2009,6,30,24.04,16.68,10.01
2009,7,1,24.56,16.58,8.99
2009,7,2,25.17,17.28,6.27
2009,7,3,25.97,18.18,5.85
2009,7,4,25.31,18.28,5.38
2009,7,5,25.6,18.32,4.59
2009,7,6,24.88,18.17,5.58
2009,7,7,24.68,17.39,6.26
2009,7,8,24.55,17.63,6.23
2009,7,9,24.72,17.34,4.17
2009,7,10,24.11,16.98,24.53
2009,7,11,24.25,16.52,1.66
2009,7,12,24.49,16.5,0.75
2009,7,13,25.08,17.16,3.45
