YEAR,MO,DY,temperature,humidity,precipitation
2000,12,8,22.78,9.4,0.0
2000,12,9,23.57,9.72,0.02
2000,12,10,23.02,10.44,0.03
2000,12,11,23.51,12.64,0.0
2000,12,12,23.2,10.27,0.0
2000,12,13,23.9,9.89,0.0
2000,12,14,22.56,9.12,0.0
2000,12,15,23.88,10.02,0.0
2000,12,16,24.3,9.74,0.0
2000,12,17,24.08,9.28,0.0
2000,12,18,24.44,9.31,0.0
2000,12,19,25.58,10.9,0.21
2000,12,20,25.22,13.0,0.34
2000,12,21,25.38,15.85,0.48
2000,12,22,26.2,14.6,0.04
2000,12,23,26.01,12.65,0.04
2000,12,24,25.87,15.03,0.02
2000,12,25,25.92,13.47,0.04
2000,12,26,25.52,12.3,0.07
2000,12,27,25.65,11.38,0.01
2000,12,28,26.35,13.47,0.0
2000,12,29,26.87,14.31,0.01
2000,12,30,26.19,11.86,0.0
2000,12,31,25.58,13.84,0.0
2001,1,1,25.49,14.09,0.0
2001,1,2,24.98,8.98,0.0
2001,1,3,24.79,9.04,0.0
2001,1,4,23.94,7.92,0.0
2001,1,5,23.62,8.18,0.0
2001,1,6,24.25,12.59,0.0
2001,1,7,25.69,14.26,0.0
2001,1,8,25.38,11.87,0.0
2001,1,9,24.6,10.43,0.0
2001,1,10,25.65,9.62,0.0
2001,1,11,25.26,9.53,0.0
2001,1,12,25.73,9.43,0.0
2001,1,13,26.72,12.53,0.0
2001,1,14,27.39,11.92,0.0
2001,1,15,27.01,13.67,0.0
2001,1,16,26.95,15.74,0.01
2001,1,17,27.13,12.66,0.0
2001,1,18,26.2,9.6,0.0
2001,1,19,25.71,12.72,0.01
2001,1,20,24.75,8.31,0.0
2001,1,21,24.08,7.81,0.0
2001,1,22,24.29,8.64,0.0
2001,1,23,24.25,7.85,0.0
2001,1,24,23.93,9.68,0.0
2001,1,25,24.36,7.55,0.0
2001,1,26,24.06,7.76,0.0
2001,1,27,23.1,6.35,0.0
2001,1,28,22.8,6.68,0.0
2001,1,29,25.1,10.97,0.0
2001,1,30,26.11,14.16,0.0
2001,1,31,27.33,13.14,0.88
2001,2,1,27.11,13.5,0.76
2001,2,2,27.99,14.13,0.03
2001,2,3,27.88,13.25,0.02
2001,2,4,26.63,13.86,0.78
2001,2,5,26.33,8.72,0.0
2001,2,6,24.22,8.46,0.0
2001,2,7,23.77,11.59,0.01
2001,2,8,25.0,9.1,0.0
2001,2,9,25.19,5.97,0.0
2001,2,10,24.24,6.16,0.0
2001,2,11,23.75,6.76,0.0
2001,2,12,23.37,5.54,0.0
2001,2,13,23.28,3.93,0.0
2001,2,14,23.41,4.39,0.0
2001,2,15,24.71,5.3,0.0
2001,2,16,26.06,6.43,0.0
2001,2,17,26.95,10.33,0.0
2001,2,18,28.49,11.03,0.0
2001,2,19,28.47,10.09,0.0
2001,2,20,28.72,12.06,0.03
2001,2,21,27.16,15.83,0.03
2001,2,22,28.97,13.44,0.02
2001,2,23,28.95,13.61,0.03
2001,2,24,29.24,14.41,0.04
2001,2,25,29.68,15.17,0.77
2001,2,26,28.5,16.22,1.24
2001,2,27,29.7,14.31,0.41
2001,2,28,28.89,15.36,1.17
2001,3,1,29.37,15.32,1.01
2001,3,2,29.3,15.15,0.19
2001,3,3,30.1,14.28,0.14
2001,3,4,29.28,16.16,0.27
2001,3,5,29.14,16.02,0.17
2001,3,6,30.2,14.25,0.15
2001,3,7,28.6,14.46,0.06
2001,3,8,29.32,14.02,0.1
2001,3,9,28.42,14.28,0.15
2001,3,10,29.26,13.84,0.23
2001,3,11,29.2,15.07,0.14
2001,3,12,28.65,15.8,0.86
2001,3,13,29.14,15.65,0.83
2001,3,14,28.55,16.03,0.84
2001,3,15,29.46,15.19,0.48
2001,3,16,29.23,15.42,1.73
2001,3,17,29.55,14.73,0.02
2001,3,18,29.71,14.87,0.04
2001,3,19,29.69,14.7,0.1
2001,3,20,28.74,15.71,0.11
2001,3,21,29.19,14.53,0.07
2001,3,22,28.33,15.36,0.04
2001,3,23,30.14,14.3,0.02
2001,3,24,29.78,15.02,0.02
2001,3,25,30.16,14.42,0.04
2001,3,26,30.11,15.38,0.03
2001,3,27,30.12,15.62,1.65
2001,3,28,29.4,16.04,1.15
2001,3,29,29.42,15.63,0.54
2001,3,30,29.89,15.69,0.98
2001,3,31,29.32,16.65,1.4
2001,4,1,27.77,17.79,7.66
2001,4,2,28.22,17.6,7.26
2001,4,3,27.18,17.53,6.27
2001,4,4,28.28,16.72,3.27
2001,4,5,26.32,17.66,11.65
2001,4,6,27.49,17.41,0.02
2001,4,7,27.91,16.62,0.07
2001,4,8,27.4,17.51,0.04
2001,4,9,28.49,16.76,0.03
2001,4,10,28.69,17.43,0.03
2001,4,11,27.9,18.43,4.89
2001,4,12,27.25,17.78,3.19
2001,4,13,27.46,17.45,4.5
2001,4,14,27.86,16.8,1.09
2001,4,15,28.28,17.04,2.28
2001,4,16,27.12,18.29,3.66
2001,4,17,28.06,17.56,2.39
2001,4,18,26.31,17.93,2.76
2001,4,19,27.3,17.18,3.76
2001,4,20,27.55,17.45,1.7
2001,4,21,27.61,17.76,2.88
2001,4,22,27.67,18.22,4.26
2001,4,23,27.27,18.18,1.83
2001,4,24,28.69,17.38,1.84
2001,4,25,27.84,18.47,2.9
2001,4,26,26.6,18.36,4.02
2001,4,27,27.82,17.07,1.11
2001,4,28,28.24,18.12,3.83
2001,4,29,27.11,18.41,1.92
2001,4,30,26.97,17.74,4.09
2001,5,1,26.75,17.78,3.57
2001,5,2,28.31,18.06,6.11
2001,5,3,27.68,18.62,7.89
2001,5,4,27.29,18.41,2.2
2001,5,5,27.45,18.47,2.61
2001,5,6,28.05,18.26,2.72
2001,5,7,27.27,18.59,3.46
2001,5,8,26.76,19.17,6.28
2001,5,9,27.1,19.1,3.59
2001,5,10,27.32,18.78,4.6
2001,5,11,27.59,18.04,2.3
2001,5,12,26.46,18.79,22.59
2001,5,13,26.91,18.22,2.26
2001,5,14,26.95,18.77,4.02
2001,5,15,26.47,18.74,6.13
2001,5,16,26.64,18.22,0.29
2001,5,17,27.45,18.78,0.82
2001,5,18,27.16,18.8,1.33
2001,5,19,27.19,17.93,1.59
2001,5,20,26.5,17.56,2.5
2001,5,21,26.78,16.55,0.95
2001,5,22,26.5,16.9,1.21
2001,5,23,26.87,17.05,0.47
2001,5,24,25.77,17.66,2.78
2001,5,25,26.39,16.98,1.2
2001,5,26,26.13,17.4,10.8
2001,5,27,25.17,16.68,6.64
2001,5,28,25.88,17.15,8.71
2001,5,29,25.34,17.65,7.04
2001,5,30,25.35,17.53,14.69
2001,5,31,26.0,17.2,1.8
2001,6,1,26.09,17.14,0.59
2001,6,2,26.32,17.24,0.64
2001,6,3,26.12,16.96,0.63
2001,6,4,27.0,16.41,0.42
2001,6,5,26.37,17.92,8.6
2001,6,6,26.13,16.98,7.82
2001,6,7,25.86,17.48,11.68
2001,6,8,25.91,17.43,13.58
2001,6,9,25.48,17.4,8.08
2001,6,10,25.41,17.04,3.29
2001,6,11,25.4,16.58,2.9
2001,6,12,25.08,16.92,4.39
2001,6,13,24.77,17.4,7.77
2001,6,14,24.83,17.36,5.08
2001,6,15,25.05,17.25,5.52
2001,6,16,25.16,17.12,6.9
2001,6,17,25.64,17.61,6.88
2001,6,18,24.68,17.28,4.65
2001,6,19,24.52,16.96,8.34
2001,6,20,25.45,16.79,8.38
2001,6,21,24.92,17.3,14.26
2001,6,22,24.64,17.51,25.65
2001,6,23,24.49,16.52,10.32
2001,6,24,24.03,16.46,9.28
2001,6,25,24.98,17.32,3.66
2001,6,26,25.44,17.38,3.02
2001,6,27,24.85,17.52,4.89
2001,6,28,24.38,16.57,6.12
2001,6,29,23.91,16.32,4.31
2001,6,30,24.83,16.78,3.92
2001,7,1,24.5,16.99,5.9
2001,7,2,25.71,17.42,4.7
2001,7,3,25.34,17.98,4.88
2001,7,4,23.79,17.06,8.16
2001,7,5,24.35,16.96,2.19
2001,7,6,24.77,16.68,1.51
2001,7,7,25.02,16.58,0.66
2001,7,8,26.01,17.03,0.77
2001,7,9,25.69,17.59,1.41
2001,7,10,25.69,17.47,8.23
2001,7,11,25.2,17.42,4.93
2001,7,12,24.68,17.02,8.27
2001,7,13,25.3,17.31,8.21
2001,7,14,25.88,17.79,6.31
2001,7,15,25.06,16.93,6.82
2001,7,16,24.01,16.4,11.47
2001,7,17,23.9,16.26,7.95
2001,7,18,24.58,16.83,5.51
2001,7,19,24.47,16.81,5.55
2001,7,20,23.74,16.61,5.0
2001,7,21,23.55,16.14,5.86
2001,7,22,22.83,15.49,11.06
2001,7,23,23.68,16.37,8.42
2001,7,24,23.05,15.98,6.56
2001,7,25,23.66,15.97,4.76
2001,7,26,22.94,15.56,2.31
2001,7,27,24.32,16.17,3.16
2001,7,28,23.99,16.71,4.3
2001,7,29,23.69,16.84,12.16
2001,7,30,23.62,15.91,3.16
2001,7,31,23.89,15.85,1.52
2001,8,1,24.02,16.31,2.11
2001,8,2,24.2,16.23,2.44
2001,8,3,24.15,15.79,1.17
2001,8,4,23.76,16.21,8.47
2001,8,5,24.5,16.13,5.89
2001,8,6,24.82,16.76,5.14
2001,8,7,24.12,16.54,8.81
2001,8,8,23.04,16.06,6.07
2001,8,9,22.86,16.13,8.99
2001,8,10,24.75,16.83,7.68
2001,8,11,24.7,17.18,16.16
2001,8,12,23.83,16.92,6.35
2001,8,13,23.95,16.36,9.45
2001,8,14,23.35,15.95,9.77
2001,8,15,23.44,16.21,7.51
2001,8,16,24.74,17.21,5.66
2001,8,17,24.4,16.53,3.66
2001,8,18,24.5,16.97,3.87
2001,8,19,25.3,17.46,2.14
2001,8,20,24.25,16.72,2.59
2001,8,21,23.37,16.41,2.79
2001,8,22,24.11,16.58,1.58
2001,8,23,23.69,16.47,1.83
2001,8,24,24.12,17.04,10.51
2001,8,25,24.49,16.69,6.02
2001,8,26,25.01,16.79,4.61
2001,8,27,25.24,17.43,7.57
2001,8,28,23.53,16.84,7.74
2001,8,29,24.68,16.68,2.35
2001,8,30,24.36,16.53,4.78
2001,8,31,25.14,17.13,10.0
2001,9,1,23.63,16.47,6.73
2001,9,2,24.67,16.96,7.92
2001,9,3,23.97,16.72,8.89
2001,9,4,23.23,16.09,4.03
2001,9,5,24.21,16.66,4.39
2001,9,6,23.57,16.45,5.15
2001,9,7,24.32,16.34,1.71
2001,9,8,25.8,17.55,14.29
2001,9,9,23.88,16.59,5.1
2001,9,10,24.5,16.54,6.63
2001,9,11,25.81,17.42,15.46
2001,9,12,25.35,17.98,2.58
2001,9,13,24.4,17.31,3.42
2001,9,14,23.83,16.75,3.76
2001,9,15,24.38,16.57,6.56
2001,9,16,24.91,16.23,2.29
2001,9,17,24.97,17.2,3.31
2001,9,18,23.73,15.63,5.07
2001,9,19,23.73,16.07,10.69
2001,9,20,24.01,16.34,8.8
2001,9,21,25.28,17.24,11.79
2001,9,22,25.08,17.36,6.16
2001,9,23,24.37,16.84,15.8
2001,9,24,24.45,17.0,11.73
2001,9,25,24.28,16.89,12.85
2001,9,26,24.05,16.52,6.93
2001,9,27,24.31,17.1,16.72
2001,9,28,24.13,16.65,6.12
2001,9,29,24.77,16.74,5.54
2001,9,30,25.4,17.23,6.84
2001,10,1,24.74,17.52,4.37
2001,10,2,25.1,17.26,2.31
2001,10,3,25.16,17.17,1.3
2001,10,4,25.22,17.28,3.18
2001,10,5,24.47,17.29,1.84
2001,10,6,25.31,16.93,1.64
2001,10,7,24.8,17.06,1.93
2001,10,8,24.96,17.31,1.56
2001,10,9,25.2,17.26,1.58
2001,10,10,25.94,17.52,0.79
2001,10,11,26.04,17.57,2.2
2001,10,12,25.76,17.34,1.18
2001,10,13,25.35,17.33,4.27
2001,10,14,25.65,16.93,2.13
2001,10,15,25.65,17.01,2.23
2001,10,16,25.46,17.45,2.57
2001,10,17,25.04,17.65,4.45
2001,10,18,25.52,17.29,0.43
2001,10,19,26.35,17.36,0.32
2001,10,20,26.13,17.86,0.96
2001,10,21,26.16,17.54,0.81
2001,10,22,26.6,17.35,1.61
2001,10,23,26.3,17.26,0.08
2001,10,24,26.35,16.69,0.06
2001,10,25,26.28,16.64,0.04
2001,10,26,25.88,15.76,0.06
2001,10,27,25.43,15.12,0.05
2001,10,28,26.26,15.18,0.23
2001,10,29,25.78,14.4,0.35
2001,10,30,25.79,15.56,0.21
2001,10,31,25.68,15.63,0.32
2001,11,1,25.58,15.11,0.1
2001,11,2,26.06,14.15,0.03
2001,11,3,25.95,13.08,0.06
2001,11,4,26.23,14.28,0.04
2001,11,5,26.45,14.95,0.04
2001,11,6,26.72,14.78,0.07
2001,11,7,26.49,15.5,0.49
2001,11,8,26.54,15.26,0.73
2001,11,9,26.36,15.62,0.92
2001,11,10,26.19,16.05,0.27
2001,11,11,26.27,16.16,0.39
2001,11,12,26.86,15.66,0.19
2001,11,13,27.38,15.83,0.62
2001,11,14,27.05,14.93,0.1
2001,11,15,26.29,15.72,0.14
2001,11,16,27.2,15.53,0.25
2001,11,17,26.18,15.91,0.0
2001,11,18,26.04,15.09,0.0
2001,11,19,26.27,15.25,0.0
2001,11,20,26.21,15.48,0.0
2001,11,21,26.57,14.42,0.0
2001,11,22,25.98,15.35,0.0
2001,11,23,26.62,14.71,0.0
2001,11,24,26.55,16.04,0.0
2001,11,25,27.36,15.37,0.0
2001,11,26,27.49,15.7,0.0
2001,11,27,27.51,15.46,0.0
2001,11,28,27.31,15.38,0.0
2001,11,29,28.01,14.47,0.0
2001,11,30,27.7,14.86,0.0
2001,12,1,27.16,15.56,0.0
2001,12,2,25.58,14.59,0.01
2001,12,3,26.6,12.39,0.01
2001,12,4,26.8,14.7,0.01
2001,12,5,26.89,13.93,0.01
2001,12,6,25.82,10.63,0.01
2001,12,7,24.57,8.31,0.0
2001,12,8,24.69,8.03,0.0
2001,12,9,25.0,10.83,0.0
2001,12,10,27.04,14.18,0.0
2001,12,11,27.62,12.56,0.0
2001,12,12,27.4,12.23,0.0
2001,12,13,27.73,12.08,0.0
2001,12,14,27.96,15.2,0.0
2001,12,15,28.35,15.02,0.0
2001,12,16,28.21,14.0,0.01
2001,12,17,27.84,14.47,0.0
2001,12,18,28.61,14.96,0.0
2001,12,19,27.01,16.32,0.0
2001,12,20,28.83,14.24,0.0
2001,12,21,28.39,14.44,0.0
2001,12,22,28.7,15.35,0.0
2001,12,23,27.37,14.41,0.0
2001,12,24,27.23,14.01,0.0
2001,12,25,27.87,13.49,0.0
2001,12,26,27.76,13.48,0.0
2001,12,27,28.33,14.53,0.0
2001,12,28,28.59,13.12,0.0
2001,12,29,28.97,14.42,0.0
2001,12,30,28.81,12.86,0.0
2001,12,31,28.48,14.41,0.0
2002,1,1,28.33,14.77,1.28
2002,1,2,27.92,13.86,0.27
2002,1,3,27.46,13.33,0.23
2002,1,4,27.92,15.0,0.32
2002,1,5,28.29,15.31,1.24
2002,1,6,26.28,16.89,5.36
2002,1,7,27.11,14.98,1.57
2002,1,8,26.86,16.55,2.7
2002,1,9,25.73,10.17,0.12
2002,1,10,24.52,7.95,0.0
2002,1,11,23.8,7.09,0.0
2002,1,12,22.9,5.61,0.0
2002,1,13,22.35,6.17,0.0
2002,1,14,22.66,6.16,0.0
2002,1,15,23.43,6.64,0.0
2002,1,16,24.3,8.71,0.0
2002,1,17,25.37,10.69,0.0
2002,1,18,27.58,9.05,0.0
2002,1,19,26.47,7.9,0.0
2002,1,20,26.87,9.65,0.0
2002,1,21,26.52,8.44,0.0
2002,1,22,26.98,11.58,0.0
2002,1,23,25.8,8.59,0.0
2002,1,24,26.1,9.18,0.0
2002,1,25,26.72,10.33,0.0
2002,1,26,26.27,8.0,0.0
2002,1,27,25.17,6.61,0.0
2002,1,28,26.3,8.84,0.0
2002,1,29,25.31,5.63,0.0
2002,1,30,25.43,6.35,0.0
2002,1,31,26.08,6.53,0.0
2002,2,1,25.92,5.71,0.0
2002,2,2,25.64,6.16,0.0
2002,2,3,27.5,7.28,0.0
2002,2,4,27.31,6.34,0.0
2002,2,5,28.25,6.97,0.0
2002,2,6,28.29,9.94,0.0
2002,2,7,29.46,14.11,0.01
2002,2,8,30.02,13.87,0.01
2002,2,9,28.63,6.61,0.0
2002,2,10,27.99,6.54,0.0
2002,2,11,26.88,7.01,0.0
2002,2,12,26.88,9.81,0.0
2002,2,13,27.74,8.48,0.0
2002,2,14,29.01,11.92,0.0
2002,2,15,28.85,10.54,0.0
2002,2,16,29.72,12.9,0.0
2002,2,17,30.57,13.76,0.0
2002,2,18,30.63,13.56,0.0
2002,2,19,30.59,12.97,0.0
2002,2,20,30.31,13.5,0.25
2002,2,21,30.6,14.22,0.32
2002,2,22,30.75,14.14,0.25
2002,2,23,32.02,11.3,0.34
2002,2,24,31.41,9.86,0.16
2002,2,25,28.8,15.32,0.16
2002,2,26,29.71,14.46,0.47
2002,2,27,30.79,13.22,0.14
2002,2,28,29.38,13.51,0.1
2002,3,1,30.36,13.57,0.24
2002,3,2,30.53,14.66,0.18
2002,3,3,31.0,13.3,0.23
2002,3,4,30.81,12.87,0.13
2002,3,5,31.02,14.21,0.24
2002,3,6,31.53,15.12,0.3
2002,3,7,30.17,16.97,8.78
2002,3,8,28.62,18.26,11.89
2002,3,9,27.72,18.46,7.61
2002,3,10,27.59,18.04,4.12
2002,3,11,28.0,17.37,6.95
2002,3,12,29.05,16.58,0.07
2002,3,13,29.22,15.82,0.48
2002,3,14,29.51,15.9,0.49
2002,3,15,29.36,16.75,0.34
2002,3,16,29.19,17.2,0.36
2002,3,17,27.01,18.05,8.63
2002,3,18,28.22,16.58,0.1
2002,3,19,28.79,16.13,1.7
2002,3,20,27.85,17.24,1.71
2002,3,21,28.88,15.87,1.22
2002,3,22,28.81,16.5,0.11
2002,3,23,28.51,16.32,0.08
2002,3,24,28.39,16.24,0.05
2002,3,25,28.0,16.37,0.06
2002,3,26,29.43,15.91,0.02
2002,3,27,28.15,16.5,2.67
2002,3,28,27.25,17.59,3.55
2002,3,29,28.75,17.09,2.44
2002,3,30,29.42,16.5,2.43
2002,3,31,29.0,16.46,3.37
2002,4,1,29.62,16.45,1.12
2002,4,2,28.0,17.91,2.23
2002,4,3,28.37,17.82,2.34
2002,4,4,28.62,17.23,0.75
2002,4,5,28.79,17.03,1.16
2002,4,6,28.83,17.79,13.35
2002,4,7,27.31,19.06,11.27
2002,4,8,27.24,18.12,6.28
2002,4,9,27.57,17.86,5.67
2002,4,10,27.97,18.42,6.63
2002,4,11,27.39,18.65,1.69
2002,4,12,28.26,18.81,2.26
2002,4,13,27.76,19.0,3.48
2002,4,14,27.33,18.26,1.43
2002,4,15,26.15,17.89,8.23
2002,4,16,26.57,17.83,1.64
2002,4,17,26.29,17.84,5.68
2002,4,18,26.12,17.96,5.08
2002,4,19,26.08,16.67,0.63
2002,4,20,26.69,17.15,7.17
2002,4,21,26.88,18.1,2.26
2002,4,22,26.75,17.77,0.69
2002,4,23,27.63,16.99,0.94
2002,4,24,27.96,17.4,0.42
2002,4,25,28.59,17.5,2.12
2002,4,26,28.18,18.22,5.5
2002,4,27,27.54,18.9,1.57
2002,4,28,27.94,18.43,2.2
2002,4,29,28.55,17.89,1.89
2002,4,30,28.04,18.27,2.83
2002,5,1,27.2,18.48,5.32
2002,5,2,26.97,18.29,4.96
2002,5,3,26.65,17.8,2.79
2002,5,4,27.25,17.72,20.94
2002,5,5,27.04,17.84,5.98
2002,5,6,26.81,18.19,6.31
2002,5,7,26.94,17.71,0.6
2002,5,8,27.53,18.57,4.56
2002,5,9,26.48,19.17,10.37
2002,5,10,27.45,18.57,3.54
2002,5,11,26.18,19.03,12.18
2002,5,12,26.53,18.47,5.89
2002,5,13,26.98,18.8,12.58
2002,5,14,26.47,18.62,2.14
2002,5,15,27.17,18.53,7.2
2002,5,16,27.66,19.17,4.22
2002,5,17,26.55,19.15,8.0
2002,5,18,27.04,18.91,9.04
2002,5,19,27.45,19.39,5.85
2002,5,20,26.68,18.74,2.39
2002,5,21,26.37,17.34,0.93
2002,5,22,25.89,17.27,1.9
2002,5,23,26.27,17.59,1.65
2002,5,24,27.3,18.06,3.4
2002,5,25,26.72,18.46,2.23
2002,5,26,27.57,18.22,5.25
2002,5,27,27.06,19.29,4.5
2002,5,28,26.89,18.16,3.52
2002,5,29,26.29,16.95,0.96
2002,5,30,26.26,17.02,1.34
2002,5,31,26.94,18.26,2.78
2002,6,1,26.43,18.68,2.41
2002,6,2,26.15,18.17,3.58
2002,6,3,24.93,16.7,1.88
2002,6,4,25.18,16.54,5.88
2002,6,5,25.82,16.08,6.85
2002,6,6,24.24,16.8,5.56
2002,6,7,24.91,16.76,2.46
2002,6,8,25.85,17.09,3.46
2002,6,9,25.42,17.88,16.67
2002,6,10,24.78,17.37,9.67
2002,6,11,26.07,16.81,1.88
2002,6,12,25.49,17.73,7.05
2002,6,13,25.63,18.02,5.51
2002,6,14,24.47,17.04,10.48
2002,6,15,25.1,17.16,9.92
2002,6,16,24.72,16.94,5.76
2002,6,17,25.67,16.7,1.25
2002,6,18,26.3,17.72,6.02
2002,6,19,25.15,17.61,8.14
2002,6,20,25.56,15.95,10.96
2002,6,21,25.22,17.42,1.21
2002,6,22,25.89,17.61,0.86
2002,6,23,26.11,18.01,8.32
2002,6,24,25.43,17.17,7.25
2002,6,25,26.21,17.16,5.93
2002,6,26,25.97,17.88,5.48
2002,6,27,25.3,17.84,9.45
2002,6,28,25.17,17.21,1.78
2002,6,29,25.0,17.21,2.13
2002,6,30,25.03,17.39,10.9
2002,7,1,25.47,17.8,8.87
2002,7,2,24.97,17.74,10.66
2002,7,3,23.47,17.3,11.26
2002,7,4,25.09,17.34,13.4
2002,7,5,24.31,17.11,9.67
2002,7,6,25.1,17.0,4.75
2002,7,7,25.28,17.42,1.82
2002,7,8,25.88,17.9,6.01
2002,7,9,25.65,17.95,9.41
2002,7,10,25.13,17.73,10.03
2002,7,11,25.58,17.6,9.41
2002,7,12,24.8,17.58,3.86
2002,7,13,25.96,17.95,1.76
2002,7,14,25.96,17.9,3.28
2002,7,15,25.41,17.62,10.37
2002,7,16,25.18,17.25,15.99
2002,7,17,24.47,17.05,10.61
2002,7,18,25.15,17.47,10.96
2002,7,19,24.75,17.36,14.32
2002,7,20,24.82,17.09,4.88
2002,7,21,24.1,17.51,5.55
2002,7,22,24.22,17.27,5.99
2002,7,23,24.17,16.79,4.66
2002,7,24,24.84,17.06,5.09
2002,7,25,25.25,17.02,1.73
2002,7,26,24.94,17.04,2.36
2002,7,27,24.91,17.02,3.8
2002,7,28,24.48,16.9,4.49
2002,7,29,25.08,16.5,1.9
2002,7,30,24.81,17.09,7.48
2002,7,31,23.67,16.77,15.96
2002,8,1,24.05,16.76,14.32
2002,8,2,23.61,16.39,5.37
2002,8,3,23.84,16.47,5.86
2002,8,4,24.86,16.97,4.24
2002,8,5,24.25,16.46,7.07
2002,8,6,23.75,16.23,5.78
2002,8,7,23.83,16.26,3.1
2002,8,8,25.36,16.42,3.84
2002,8,9,25.77,17.52,14.31
2002,8,10,24.17,17.58,14.6
2002,8,11,25.02,16.57,12.76
2002,8,12,25.06,16.87,15.54
2002,8,13,25.21,17.55,18.96
2002,8,14,24.7,17.1,9.76
2002,8,15,23.73,16.71,5.42
2002,8,16,24.6,16.94,7.66
2002,8,17,24.43,17.27,6.6
2002,8,18,24.84,16.96,5.0
2002,8,19,25.45,17.59,7.97
2002,8,20,25.03,18.31,9.87
2002,8,21,24.63,17.19,9.11
2002,8,22,24.76,16.67,4.62
2002,8,23,24.72,16.88,2.33
2002,8,24,25.5,17.74,12.08
2002,8,25,24.84,17.14,7.47
2002,8,26,24.6,16.95,11.62
2002,8,27,24.34,16.83,9.96
2002,8,28,24.77,17.21,11.5
2002,8,29,25.28,17.25,3.04
2002,8,30,24.64,17.12,2.59
2002,8,31,24.38,16.56,3.12
2002,9,1,25.56,17.32,3.73
2002,9,2,25.76,17.78,3.13
2002,9,3,25.9,17.97,3.76
2002,9,4,24.99,17.44,6.11
2002,9,5,24.82,17.05,10.53
2002,9,6,24.13,16.98,13.52
2002,9,7,24.74,16.85,4.31
2002,9,8,25.46,17.22,1.81
2002,9,9,24.95,17.37,6.68
2002,9,10,24.6,17.0,3.59
2002,9,11,24.56,16.67,3.77
2002,9,12,24.83,17.02,9.44
2002,9,13,24.82,17.19,17.18
2002,9,14,24.52,16.94,17.77
2002,9,15,24.09,16.93,4.56
2002,9,16,25.22,17.51,4.5
2002,9,17,25.7,17.51,5.27
2002,9,18,24.97,17.43,9.58
2002,9,19,24.09,17.29,7.81
2002,9,20,25.32,17.17,5.69
2002,9,21,24.91,17.46,2.62
2002,9,22,24.04,16.76,1.91
2002,9,23,24.64,16.91,5.87
2002,9,24,24.55,17.38,5.98
2002,9,25,25.07,17.08,1.95
2002,9,26,25.98,18.08,3.18
2002,9,27,25.89,18.58,6.04
2002,9,28,25.58,18.2,5.21
2002,9,29,25.54,17.69,6.13
2002,9,30,25.14,17.51,5.38
2002,10,1,24.7,17.34,16.26
2002,10,2,24.06,17.3,23.94
2002,10,3,23.89,17.15,13.83
2002,10,4,24.28,16.75,16.16
2002,10,5,24.63,16.88,6.58
2002,10,6,24.76,17.0,5.51
2002,10,7,24.8,17.08,6.19
2002,10,8,25.31,17.58,4.5
2002,10,9,25.79,18.19,4.37
2002,10,10,25.41,17.84,4.03
2002,10,11,24.98,17.74,4.81
2002,10,12,24.92,17.81,5.71
2002,10,13,24.38,16.97,5.29
2002,10,14,24.7,17.09,6.15
2002,10,15,25.25,16.96,6.33
2002,10,16,25.08,17.74,5.32
2002,10,17,25.17,17.41,8.91
2002,10,18,25.51,16.63,2.0
2002,10,19,24.93,17.48,1.82
2002,10,20,25.5,17.47,2.64
2002,10,21,26.02,17.58,2.27
2002,10,22,24.91,17.79,2.12
2002,10,23,24.88,17.7,4.91
2002,10,24,25.07,17.41,5.13
2002,10,25,24.07,17.22,4.02
2002,10,26,25.33,16.38,1.9
2002,10,27,25.56,16.56,4.95
2002,10,28,24.88,16.93,0.31
2002,10,29,25.32,16.69,0.41
2002,10,30,25.02,16.96,0.27
2002,10,31,25.51,16.61,0.18
2002,11,1,25.53,16.71,0.21
2002,11,2,26.13,16.97,0.67
2002,11,3,25.99,17.23,1.48
2002,11,4,24.91,17.38,1.99
2002,11,5,24.29,17.06,5.82
2002,11,6,24.37,16.79,2.16
2002,11,7,25.98,16.52,0.07
2002,11,8,26.02,16.66,0.14
2002,11,9,25.34,16.89,0.15
2002,11,10,25.88,16.2,0.11
2002,11,11,25.19,16.91,0.06
2002,11,12,25.31,16.54,0.01
2002,11,13,25.58,15.83,0.03
2002,11,14,25.72,16.45,0.03
2002,11,15,26.05,16.58,0.02
2002,11,16,25.55,16.48,0.06
2002,11,17,25.88,16.85,0.03
2002,11,18,25.86,16.28,0.02
2002,11,19,25.82,16.65,0.04
2002,11,20,26.12,16.4,0.06
2002,11,21,25.6,15.68,0.06
2002,11,22,25.16,14.52,0.06
2002,11,23,25.71,15.77,0.06
2002,11,24,25.88,14.74,0.16
2002,11,25,25.33,14.07,0.06
2002,11,26,24.8,13.66,0.07
2002,11,27,24.77,10.93,0.0
2002,11,28,25.03,11.53,0.0
2002,11,29,25.28,12.96,0.01
2002,11,30,25.32,13.01,0.01
2002,12,1,25.39,12.71,0.01
2002,12,2,25.65,13.46,0.0
2002,12,3,25.95,13.71,0.01
2002,12,4,25.27,16.34,0.01
2002,12,5,25.82,15.63,0.01
2002,12,6,25.59,16.66,0.01
2002,12,7,26.43,16.28,0.06
2002,12,8,26.02,16.37,0.05
2002,12,9,26.75,15.82,0.05
2002,12,10,26.07,15.62,0.04
2002,12,11,25.64,13.58,0.08
2002,12,12,25.88,12.4,0.0
